Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Perimeter,AspectRatio,Circularity,MeanR,MeanG,MeanB,StdR,StdG,StdB,Classe
4446,86.6177341204899,65.7500143289002,0.650994327951464,0.970954356846473,251.109,1.31737969952681,0.886042931496947,33.7246963562753,32.0782726045884,29.342555105713,23.0396002239451,22.0352553240353,20.5293353089701,1
11522,187.609037192277,84.9161130580861,0.891702120476832,0.892970626985972,477.358,2.20934555805615,0.635403092765169,30.2620204825551,28.5581496268009,27.3515882659261,22.4864046923188,21.8977976961497,20.5818131711366,1
5506,100.615312466575,70.0393201955589,0.717935189699312,0.976414257847136,276.805,1.43655466937206,0.903021748031376,31.4524155466764,30.0621140573919,27.9947330185252,19.4873257344908,19.1904114198164,18.3912610415632,1
6425,110.109038852381,74.4428255115183,0.736825670981001,0.983769713673251,299.068,1.4791088072731,0.902699294851851,30.6417120622568,29.1758754863813,27.4600778210117,20.8275222242084,20.2792278680297,19.4267231708562,1
3724,79.1017852020422,60.0473258337356,0.650956920794266,0.98129117259552,220.294,1.31732402906778,0.964304512098424,33.421589688507,32.3549946294307,30.4667024704619,22.2855621649309,22.2330264767857,21.5240489222048,1
5061,101.656038691708,63.7918122612955,0.778595568004746,0.97816003092385,270.385,1.59355934701021,0.869923397264539,32.2084568267141,30.319699664098,29.9553447935191,26.1647829195435,26.1276538109475,24.6844508991062,1
3990,80.9911587807692,64.2246079347548,0.609243828494778,0.954088952654232,241.102,1.26106116308327,0.86254375228303,43.216290726817,41.8862155388471,38.9130325814536,23.5409338830882,23.0622249048516,21.5902080247844,1
9940,140.794649354761,94.9548328709915,0.73834724441675,0.916382409882917,420.408,1.48275390622875,0.706731265997359,32.326861167002,30.9612676056338,30.4674044265594,18.6414666512102,18.642192736855,17.4392148277279,1
6041,113.391238925138,68.2924420816058,0.798290456982191,0.968419365181148,306.989,1.66037756842319,0.805513960096798,31.7349776527065,30.2822380400596,28.2737957291839,22.1944771903277,21.6530429477618,20.5953570519347,1
6668,116.883515998771,72.9051769585143,0.781630165410301,0.979004551460872,325.507,1.60322655914109,0.79083301258617,33.7224055188962,32.3974205158968,30.0418416316737,19.2363009471315,18.703535340497,17.9982638621789,1
5990,101.220478714085,75.6741840537463,0.664129752115025,0.981484515811896,289.904,1.33758269058039,0.89562925520597,30.504674457429,28.8445742904841,28.0686143572621,21.8753026136174,21.5150341323431,20.4095027921866,1
10019,177.07403807122,80.1007538903137,0.89183673970979,0.883587617955728,457.871,2.21064134194913,0.600548332338639,32.1886415809961,31.0291446252121,28.4905679209502,22.0781147083003,21.7643541639771,20.4749306434508,1
5616,99.4270726677162,72.1884792365958,0.687647718227438,0.973985431841831,284.974,1.3773260459172,0.869013426429889,30.8491809116809,29.099358974359,28.2083333333333,21.8136414230628,21.4422065195271,19.9757210157217,1
5767,102.41544631189,71.9085064763812,0.712053119343911,0.981951302571088,277.945,1.42424660628334,0.938084766930745,34.4638460204612,33.8671753077857,32.4986994971389,19.3174648652419,18.7480245521311,17.7920784101522,1
4838,95.3355187387341,65.247127050076,0.729111683613053,0.975403225806452,262.331,1.46114508100205,0.883438859511039,37.2170318313353,35.5324514262092,33.7703596527491,22.2834193673475,21.5210058167287,20.2149185887186,1
5400,94.7793691992349,73.0066943619378,0.637705293438163,0.979680696661829,274.827,1.2982284710681,0.898431208699499,31.6475925925926,29.6285185185185,29.3824074074074,24.2008342719801,23.8438024211823,21.7828161112678,1
3660,82.9753513557341,56.3112899501684,0.73446107399312,0.984400215169446,220.674,1.47351182026129,0.94447097285843,39.1868852459016,38.4262295081967,35.5549180327869,19.4401568093686,19.2548470308312,18.3342978480984,1
5180,100.124311573709,67.1486646479121,0.741771274956026,0.960504357500464,288.423,1.49108418013525,0.782491888361712,38.411583011583,37.0677606177606,33.9781853281853,22.8758180564362,22.2740276247332,20.7909005029394,1
4451,90.8078090186908,62.4717457970524,0.725752723574955,0.982777655111504,244.468,1.45358206113996,0.935887009607533,30.4439451808582,28.9878678948551,26.8461019995507,19.0270698017599,18.4236983737715,17.944756549231,1
7865,129.330252020533,77.6788475957968,0.799531652599898,0.986330574366692,328.989,1.6649352561653,0.91315780718629,49.2617927527018,46.5829624920534,41.7748251748252,14.3229356752855,14.0168665520032,13.505962170977,0
5717,99.1854429690026,73.5252471295548,0.671184093904524,0.987392055267703,272.074,1.34899843035187,0.970518845710928,36.6982683225468,34.850096204303,33.2574776980934,15.8191123788578,16.074433954269,15.1536277509633,0
13035,221.934054910281,78.4909495173793,0.93537106095745,0.909630146545708,586.617,2.82751140449818,0.476005104988772,37.3136171845033,36.5826620636747,35.0161871883391,20.6178724679048,21.0063371953578,19.7773194576624,0
12290,177.644125140654,99.9364879811629,0.826752596712738,0.855432588571031,531.092,1.77757022214087,0.547548038850904,38.0336859235151,35.7826688364524,32.793572009764,17.1581559442228,16.9999844635307,16.1207333819164,0
6969,114.309165865893,77.9747180917917,0.731222707033943,0.980720517872221,304.23,1.46597728934818,0.946185424477376,37.0467785909026,36.3369206485866,34.115368058545,15.195325803021,15.3342444034011,14.3089638757932,0
17847,240.188725627313,124.758838012016,0.854519057549108,0.78780789264589,792.297,1.9252241320505,0.35727206871377,48.4432117442707,47.1154255617191,43.1927494817056,25.5329829290141,25.691326943893,24.2264533820155,0
5592,97.5012447369031,73.2855446483339,0.659576982777155,0.978135385691796,289.714,1.33042942103753,0.837217045874682,40.0214592274678,39.8213519313305,38.3621244635193,27.0436474409389,26.9091509003609,25.7290259342478,0
4438,142.391579437412,80.1378674613966,0.826593646712517,0.596104768300873,711.878,1.77683265038222,0.110048979251405,96.3100495718792,78.9562866155926,58.4013068949977,48.3200848499606,39.0612503070154,27.8673096015101,0
8281,286.723736819514,85.7726802225321,0.954206891447023,0.457336941514331,1472.876,3.342832893593,0.0479689572162628,90.1237773215795,74.8918005071851,56.4732520227026,47.9479565490303,39.4743007165385,28.5079917715327,0
4714,92.3770730198434,65.6015905450222,0.704050275795311,0.968563797000205,252.009,1.40815294648146,0.932754472572569,48.3292320746712,43.1849809079338,38.4410267288927,25.3412149725036,22.4886264327221,19.5999243592607,0
10891,252.297245135114,95.3195573210235,0.925884546862739,0.608809883168428,822.35,2.64685707976392,0.202378432846372,55.9925626664218,50.473418418878,42.3607565880084,37.7653408980705,31.1125257929195,23.1352544580739,0
1547,115.453020262011,42.8014117423302,0.928742370742168,0.374939408628211,404.722,2.69741150028071,0.118682463559228,87.4557207498384,74.49709114415,56.3930187459599,49.2277735116095,43.1799443236304,32.9355582781896,0
5614,111.702852890272,64.1643801653465,0.818560554701551,0.983704222884177,279.069,1.74088571575729,0.905855822193532,36.0621660135376,35.6667260420378,34.5283220520128,15.8927194873276,16.1882269909241,15.4885807420654,0
6197,97.0256503662944,82.0828043240414,0.533197545932125,0.972688745879768,298.96,1.18204599812724,0.871294937170826,40.7455220267872,37.6520897208327,35.2312409230273,19.3658821951133,18.9803417783149,18.4206708759278,0
14141,169.954480740934,117.548231767815,0.722237263959102,0.887306268431951,574.821,1.44582762483943,0.53780487488648,36.6618343822926,34.9111802559932,33.3184357541899,25.725164334902,25.5698234814285,24.1417535268694,0
14457,234.855252942578,91.9108081713649,0.920241541402712,0.765285056376052,788.508,2.55525174476431,0.292197056844037,53.0187452445182,50.8496921906343,46.3108528740403,30.2198753027214,28.814081132713,26.4151242124647,0
7953,122.14800370869,89.5762670941445,0.679859869305666,0.691384856124489,534.25,1.36362016046407,0.350148108637852,47.7102980007544,42.6618885954986,38.0199924556771,23.1411678121585,20.5116575605054,16.967894219834,0
8772,143.157715381353,85.54585968112,0.801821412622121,0.896932515337423,369.83,1.67346164869915,0.805942785535665,65.0011399908801,54.624943000456,44.0897172822617,47.1805962617976,37.752178813736,26.727805756525,0
12199,163.080289330192,105.505140909777,0.762530614847597,0.868503488537662,482.608,1.5457094121096,0.658180576629077,40.4575784900402,38.2385441429625,36.0964833183048,23.7479243695112,23.7700801566358,22.6330889942955,0
7906,123.124141341176,82.0484845443347,0.745604897230164,0.985416926336782,323.68,1.50062663588438,0.948276401923515,33.1067543637743,32.0672906653175,30.2054136099165,16.5137624904124,16.6892429056056,15.9872276990103,0
6376,101.752928981661,80.2095628175608,0.615319672040674,0.971803078798964,332.213,1.2685885000159,0.725980451017915,42.8304579673777,42.2484316185696,40.5696361355082,22.2359741209572,22.1784155247135,21.504119373924,0
5258,96.6503766924464,69.9244646085568,0.690346966441143,0.967077432407578,292.865,1.38221117935623,0.770363150173471,39.988398630658,37.9823126664131,35.4205020920502,24.7605012464175,24.6544594960278,23.7870892975229,0
7684,167.541259903543,66.6721912440629,0.917409314464131,0.813810633340394,446.095,2.51291065701192,0.485224263093629,65.2537740760021,57.0398230088496,46.1939094221759,33.9392907641779,26.531717501914,19.9180511483025,0
6555,106.464187049468,78.8692895264305,0.671719238316928,0.982022471910112,302.746,1.34988140109706,0.898722743900488,37.1986270022883,36.5472158657513,34.8581235697941,17.9868708587696,17.9960500560882,17.1671762391023,0
3908,79.4871046884932,63.2651515974424,0.605405529251865,0.971414367387522,232.602,1.2564121428851,0.907689955975441,56.9234902763562,54.6642784032753,50.3377686796315,23.4878602933544,24.2069163123842,23.4307989782328,0
4723,100.777393446681,59.7672683291655,0.805156606069763,0.981504571903574,263.241,1.68616361871608,0.856486941294513,41.1361422824476,35.2030489095914,33.53292398899,20.5598240764639,21.102151039739,20.2942126685319,0
19802,312.721999120061,93.9085608518806,0.953846671915785,0.804436139096523,759.64,3.33006912557535,0.431224343801582,38.9759115240885,37.8551661448339,35.9051105948894,21.6080449409762,21.8859481945031,21.1200711725459,0
713,81.9001468643652,22.3902849157674,0.961904648712853,0.538926681783825,205.143,3.65784299630285,0.212905062950664,121.676016830295,99.5596072931276,69.6255259467041,21.8307509086534,17.5547184944276,12.8197867291377,0
1386,84.8724263738032,22.4256331514013,0.964460368621901,0.822551928783383,257.635,3.78461672858052,0.262399721724784,101.224386724387,85.1392496392496,64.002886002886,39.7224960199738,34.3058669748344,26.8715891255855,0
6807,115.057390175518,75.720453369646,0.752921533279446,0.979988482579902,302.97,1.5195021299442,0.931893667942378,39.0619950051418,37.9640076391949,35.4881739385926,16.4694475687225,16.6393711430212,16.0126621124846,0
12811,196.399148284045,95.0447007551416,0.875103160309202,0.848185911016949,574.571,2.06638714966358,0.487646925684125,46.3395519475451,45.0740769651081,41.194208102412,22.8037839914121,22.8681942708304,22.1482141216309,0
381,82.5919349982038,12.3080092610869,0.988833891734515,0.469211822660099,203.794,6.71042190871004,0.115279491608541,132.38845144357,109.92125984252,78.1601049868766,12.8536815519044,9.46512126250282,7.89457401867366,0
6108,102.346926574648,76.2857800021633,0.666656999207288,0.978689312610159,283.743,1.34162522257419,0.953363630146122,56.912901113294,42.4836280288147,38.4741322855272,14.1683003264289,14.4384963090945,13.8491304337588,0
4487,173.903394279405,64.9629280708381,0.92760700058141,0.542694726656991,709.404,2.67696360745584,0.112041436334293,136.01337196345,104.196567862715,71.009360374415,13.3669463916193,10.6937741224075,10.5537666232742,0
4712,97.5626258456747,61.8130754308547,0.773682664605849,0.97901516725535,252.919,1.57834932440484,0.925661569883893,42.0918930390492,41.2710101867572,38.0256791171477,18.573239687825,18.2316570219256,17.3289248100556,0
5018,96.922746116021,66.1178378732098,0.731193143594088,0.988378963955092,256.824,1.46590918931566,0.956025132653336,43.4453965723396,41.7247907532882,37.8463531287365,18.4271593861295,18.1415762854183,17.4311512682046,0
15582,249.467012863744,102.353171430271,0.911956277232216,0.770508826583593,661.101,2.43731590704736,0.448020035227303,43.4353741496599,41.3445642407907,38.4288281350276,20.8488320153402,20.7595347911189,19.3847385187405,0
4510,159.33495451438,90.6406514638027,0.822428430547884,0.516372795969773,877.361,1.7578752131764,0.073625753924436,126.329490022173,101.352771618625,72.5128603104213,26.199155271347,21.5759333633579,17.1622445460395,0
5504,99.8343109951943,70.579867104727,0.707243493260808,0.970209765556143,291.88,1.4144870922902,0.811857139226486,37.4529433139535,36.5961119186046,34.390625,20.2079495097985,20.3582986243333,19.4826143451252,0
10900,149.907271870067,99.9036670807529,0.74556185853727,0.907501456997752,445.012,1.50051821169783,0.691660409866121,36.2180733944954,35.4437614678899,34.3988990825688,21.7638120291868,22.0254182703616,21.1357914371813,0
6443,114.012900904827,72.7090303722703,0.770263014289224,0.979179331306991,320.875,1.56807071035167,0.786368723822475,35.9737699829272,35.8019556107403,33.6538879404004,16.9984502057012,17.0911653083918,16.3976327890527,0
5370,115.363197902748,60.7655443995008,0.85003110811625,0.970715835140998,285.545,1.89849690384237,0.827627723247246,48.9856610800745,46.8067039106145,42.8227188081937,20.5781761295461,20.2998263544382,18.653725843842,0
5964,109.687125673112,69.3643510826851,0.774655309037705,0.986600496277916,288.341,1.58131841444549,0.901435584880966,34.114185110664,33.0778001341382,31.3663648558015,23.6023333418872,22.7905905598717,20.9308392648516,0
6669,118.146073173402,72.1912407853959,0.791604528149356,0.984644913627639,303.467,1.63657075135495,0.910013088469038,41.6711650922177,39.2720047983206,36.2024291497976,17.9255018070367,17.8603300422062,17.0235762302647,0
9649,136.640401141955,110.601845062214,0.587206238257562,0.768538430904022,582.359,1.23542605519008,0.357528434440014,63.7199709814489,55.1796041040522,44.0147165509379,39.2719651566208,30.2770748078947,22.5255610985312,0
6025,109.235407198778,70.3788515250469,0.764784581614451,0.984959947686775,283.924,1.55210556625668,0.939209994838503,32.096265560166,31.7030705394191,30.8336929460581,17.4804394854392,17.5135680337108,16.9947621038403,0
9154,168.269250858363,81.9424843703376,0.87341734684187,0.827218507138984,456.203,2.05350438360977,0.552719132894033,60.3140703517588,51.1149224382783,42.0052436093511,41.5980806182961,30.9887238412488,23.3258492195282,0
23591,304.761490484365,121.325694228809,0.91734181826064,0.784927632673432,852.181,2.51192867612702,0.40821834767964,46.5492772667543,45.2679835530499,42.0295451655292,22.9307308506592,22.8908794393786,21.7056422369432,0
4433,91.7224255950009,61.6115573932293,0.740807407599069,0.984236234458259,241.97,1.48872110162047,0.951446880094444,38.6000451161742,37.5316941123393,35.2188134446199,18.969181494423,19.165944744419,18.3804297152149,0
3467,85.2258886992525,52.0412137558619,0.791918481644467,0.959856035437431,251.672,1.63766143309163,0.68785025857026,39.3521776752235,34.9625036054226,33.727141620998,19.259510214844,19.6732624365091,19.2537335051497,0
8773,131.122102730523,86.0433358272267,0.754580301019321,0.970679353839345,383.968,1.52390770848092,0.747769814894122,39.4228884076143,31.1805539724154,29.4475094038527,24.7301926987526,22.2175846418403,20.4501302988156,0
8973,183.233010076802,74.8640057398915,0.912725779432961,0.846589300877441,491.632,2.44754482833084,0.466516754495024,41.846651064304,39.8787473531706,37.1735205616851,22.7765341380359,22.9529216301501,22.2859382514085,0
3998,85.2059953590231,59.9651609498976,0.710430940914849,0.981104294478528,228.96,1.42092498392883,0.958370464516794,39.3266633316658,35.1700850425213,32.8506753376688,17.1749986857963,17.5553475674488,17.0552667785588,0
5610,112.064643055424,64.13670640775,0.820031186304645,0.978204010462075,284.875,1.74727779663288,0.868688453377667,48.7053475935829,45.5185383244207,40.6474153297683,26.3901901428696,22.7492496609897,19.044423522557,0
11192,203.384526283495,75.2908140207052,0.928956264649815,0.883137378679081,484.923,2.70131926356333,0.598097516306858,38.4625625446748,36.4850786275911,33.9188706218728,27.370341309326,23.9610187184555,20.9993305196539,0
13840,208.659566614237,94.0135480331816,0.892746406025042,0.885589966726389,569.634,2.21946273680248,0.535986865693802,41.8195809248555,41.1225433526012,37.9533959537572,19.0091471768354,18.8632705572585,17.8476927325679,0
4923,93.6209033671334,67.5030093748802,0.692909075928355,0.972156398104265,260.446,1.38691451291018,0.912019903301265,41.8872638634979,40.8269347958562,37.8732480195003,18.6096824986068,18.7013383087961,17.5131627908693,0
24403,240.579412168366,159.688550928063,0.747939872292344,0.770685952501263,825.172,1.506553918676,0.450364466986804,63.4906363971643,55.3169692250953,46.2095234192517,46.1994552479619,37.5630024227831,28.6514411108689,0
4571,94.239138629461,61.8923121723659,0.754101368637078,0.981111826572226,246.411,1.52263076498114,0.946021274068086,35.7908553926931,35.1780791949245,33.5720848829578,16.2766298061307,16.2683664497783,15.5709219403491,0
11354,195.062730925877,86.8230181251361,0.895479350603097,0.832343669818928,568.382,2.24667070021383,0.441649885492112,39.4052316364277,38.4798308966003,35.9775409547296,21.0784137669417,21.0163871780172,20.068602664558,0
5552,102.971599382322,68.8329965482129,0.743742846976301,0.978498413817413,283.817,1.49596275835816,0.866128862621864,36.9684798270893,36.8463616714697,34.7505403458213,19.0849558620806,19.0640858856378,18.4070329269651,0
5734,109.107084480004,67.4420380991377,0.786078224214666,0.964183621994283,297.429,1.61779043983842,0.814518458628998,42.4502964771538,41.8648412975235,39.5531914893617,26.3583210953181,26.1314695001878,25.1776984030904,0
6065,120.434767613363,64.7988067883937,0.842918859733768,0.973515248796148,309,1.85859545233067,0.79822203135795,48.3912613355317,47.4136850783182,43.9802143446002,25.2259595084474,25.1654848288666,23.9686732998754,0
13353,183.369504248181,111.529783489964,0.793765225500943,0.845661811272958,533.344,1.64413037047348,0.589893873275456,42.6343143862802,41.8036396315435,39.1944881300082,21.4002229993971,21.4419268494165,20.080477528326,0
4719,94.0174281567151,64.2005967678334,0.730550693258018,0.972187886279357,259.246,1.46443230888815,0.882339481790957,38.1197287560924,36.6013986013986,34.2282263191354,18.0439583421195,17.8720265361053,17.4061353599099,0
7253,120.217339441253,78.6638479064742,0.756194475839216,0.937201188784081,428.19,1.52824127779998,0.497112290250824,42.3591617261823,41.8211774438164,39.5021370467393,23.0595149072637,22.8135838177878,21.5311739801006,0
6695,119.77856934538,71.5852273405628,0.801759823609463,0.981815515471477,304.376,1.67323027103818,0.90811246001308,34.7075429424944,33.682001493652,32.349215832711,23.4671749754155,21.9748681083787,19.594521031762,0
14163,199.570503515676,104.737352359145,0.851217061407896,0.847424160832885,654.986,1.90543773563558,0.414859543042657,38.9528348513733,38.738967732825,36.7383322742357,23.8434505116897,23.8022349620779,22.6885737386601,0
6623,120.973663275551,70.0922149901213,0.815042898552368,0.981912527798369,310.713,1.72592153483237,0.862076428926094,44.8135286124113,44.2957874075192,41.635210629624,20.4639214009792,20.4217889588788,19.6862841563409,0
5942,108.819422983916,69.923663445512,0.766230324958274,0.972504091653028,313.59,1.5562603219254,0.75930821971706,39.9437899697072,38.6242006058566,36.6454055873443,25.2116548802872,24.984061035645,23.66429021694,0
7595,115.457743689319,84.2305331955574,0.683942850320874,0.978737113402062,333.538,1.37073504475226,0.857920413644002,44.5260039499671,43.4535878867676,40.9458854509546,24.3114871718975,23.9750781129105,22.9692078374632,0
5936,106.956978922583,71.2027499460919,0.746207058247365,0.976155237625391,283.48,1.50214674297778,0.928237069435142,91.6770552560647,60.859332884097,47.0436320754717,25.4837474510572,20.4890483535984,18.1781676512312,0
5868,105.964505303396,70.9272232418073,0.742948230422392,0.973295737269862,293.137,1.49398919709768,0.858141077666746,35.9314928425358,34.8093047034765,33.4810838445808,19.6652766450483,19.4431934779316,18.4815281461186,0
14442,196.828573656879,117.405800382046,0.802622303463427,0.810392233881376,681.118,1.67648082987711,0.391194274177038,44.9186400775516,43.2773854036837,40.2264921755989,24.8122168494713,24.194662154259,23.2486821520176,0
4337,88.9654527189721,62.2561437011425,0.714359529490473,0.978785827127059,238.538,1.42902286312571,0.957820524268291,41.6737376066405,40.893935900392,37.559142264238,16.3432630160943,16.1684171953218,15.5656943142772,0
9001,246.514736152854,85.3780000978645,0.938108928475273,0.482523855473357,1142.731,2.88733322249627,0.0866188887065055,72.4980557715809,62.8209087879125,52.0375513831796,40.771684368193,33.0396585013394,25.6009490007098,0
10776,139.49836755124,105.374048957895,0.65528888590532,0.91531470313429,421.831,1.32383987263297,0.761010171896417,43.8218262806236,42.6896807720861,39.755289532294,21.1952844785369,21.0756020465443,20.1001661026639,0
6810,115.430592988212,75.3708009729097,0.757398062815063,0.979010925819436,320.057,1.53150280344906,0.835415090107766,51.7032305433186,50.0728340675477,46.9726872246696,21.8993787979397,21.6741508923525,21.1647924347271,0
5724,110.784420543651,66.0967436627143,0.802520236806976,0.975959079283887,284.048,1.67609498448175,0.891509586703803,39.4636617749825,38.4540531097135,36.7299091544375,22.8232136472889,22.6970834021038,21.8583770951015,0
6545,108.803502091637,77.0243723122224,0.706290810233866,0.975700655933214,312.937,1.41258537817869,0.839857655419573,41.5914438502674,40.5144385026738,37.8760886172651,20.8342712452694,20.7054411749278,20.0229945283447,0
1580,90.6792167401709,41.8484307976834,0.887140367830816,0.495142588530241,320.256,2.16684867297798,0.193585311196232,74.9278481012658,67.6873417721519,58.0481012658228,42.1645182083987,40.1010246326686,37.3266764575492,0
7398,116.93039278258,81.9603288146624,0.713227477960294,0.948583151686114,346.587,1.42667061581703,0.773926385283345,39.7967018113004,38.2460124357935,36.4268721276021,25.5894052519726,25.4052626477204,24.1397343133994,0
5327,101.020106157633,68.6759025238462,0.733375208273364,0.957232704402516,285.661,1.47096874515127,0.82033389522783,67.011826544021,55.263187535198,45.8545147362493,35.3042520008113,28.1893009850452,21.3333970146896,0
15119,197.30725636312,132.862737014944,0.739296648489048,0.718242280285036,969.939,1.48504585104948,0.201950106645404,56.9734770818176,50.1771942588796,42.9532376479926,41.4012966106991,35.5104354200111,27.8414637792667,0
5523,110.559590492529,63.9611688422992,0.815666693540924,0.977003361047232,298.645,1.72854237178062,0.778169869642109,51.8296215824733,49.1003078037299,45.1300018106102,17.6775551726819,17.7884487212794,17.1691452038259,0
137,28.3486322874296,13.0301570971021,0.888105476757597,0.51310861423221,86.804,2.17561707630788,0.228481454398794,132.744525547445,110.846715328467,79.2627737226277,9.78596624003888,8.64826615651683,7.89943228879056,0
12559,191.148257263958,101.94427577734,0.845909989733638,0.624328892423941,792.09,1.87502687920852,0.251545101007904,54.665896966319,48.6748148737957,42.0425193088622,37.7736636539817,30.658219402649,24.8751193669579,0
6777,116.388756917529,74.5343077358244,0.768049099204104,0.980752532561505,312.489,1.56154609136576,0.872123283410521,44.8055186660764,43.8146672568983,41.0073778958241,23.8637404871009,23.6917284336531,22.4646962672622,0
16690,252.189800754227,99.9052302298807,0.918185395995065,0.81145468689226,664.307,2.52429027162984,0.475257022912302,41.2486518873577,40.716237267825,38.4431995206711,23.4972764846717,23.3466506679544,22.5323259680976,0
12597,199.725772822414,96.2076495542569,0.876336887876799,0.833520809898763,623.186,2.07598640802234,0.407606984181253,41.066761927443,40.3144399460189,37.1332063189648,18.6326125387019,18.3892095592287,17.8140256803375,0
6035,108.986791996776,70.888434787301,0.759564978816017,0.984341869189366,285.214,1.5374410836378,0.932278050925209,34.3365368682684,33.2748964374482,31.9680198840099,20.8679319124753,20.5673866248754,19.3108086255056,0
6901,117.448768484727,75.3743588497425,0.766902421862401,0.970877884074283,345.422,1.55820587102915,0.726811687871335,39.4486306332416,38.6158527749602,36.3024199391393,25.2674592804043,24.7197176057531,23.4132622196531,0
6117,101.066442358762,77.5811463509928,0.640899038705571,0.975598086124402,293.94,1.30271911556343,0.889674135183227,39.8402811835867,39.3750204348537,37.0070295896681,18.5199367355845,18.1429525471805,17.6911438093139,0
395,47.8980450032881,15.9177503661142,0.943164695350237,0.532345013477089,166.877,3.00909637992902,0.178243619362286,140.427848101266,114.367088607595,82.1721518987342,3.39703277169872,3.09894863123485,3.94579184402327,0
5570,93.3639028074254,76.4711604099613,0.573699881907222,0.967181802396249,306.253,1.22090344002762,0.746284387027569,53.1606822262118,51.4572710951526,46.6579892280072,21.118657619749,20.8854554666303,20.1606203778642,0
5341,104.019252936041,65.787194420386,0.774599475706891,0.971974522292994,287.696,1.5811474231801,0.810895321251963,49.4755663733383,47.3922486425763,44.5781688822318,21.4018710959273,21.0766091441156,20.3790329502462,0
4091,90.3644931182707,57.9572134604127,0.767230445782587,0.980114997604217,243.898,1.55915869178206,0.864217120118911,66.0127108286483,51.8618919579565,42.1500855536544,29.6697772474974,23.6824394566968,19.1104232204588,0
4693,90.845392391392,66.0318619152076,0.686785891247768,0.978115881617341,254.995,1.37578117224754,0.906978701517909,40.6697208608566,39.658427445131,37.6707862774345,24.1432746859368,23.6677748764702,22.4329937410025,0
7064,115.547013629431,78.4023414353162,0.734570882588279,0.973136795701887,337.211,1.47376993485278,0.780651302029513,54.5035390713477,52.2126274065685,46.9961778029445,27.4366114879293,25.728713068249,23.5853644797218,0
3419,89.306922977869,49.200791060356,0.83455938157901,0.966911764705882,227.521,1.81515217648256,0.829976869179842,49.0429950277859,40.7926294238081,38.4024568587306,20.8749703820767,21.7724412200999,21.2015200565876,0
6655,112.79803963077,75.3736808262023,0.74396552337543,0.979252501471454,308.422,1.49651759598767,0.879158593773325,39.1241172051089,38.2692712246431,35.9643876784373,19.3606768971834,19.0335926042595,18.3090005471061,0
6061,113.197139940163,69.1267042364403,0.791881054276651,0.973967539771814,296.288,1.63753127232834,0.867612945051854,53.6337238079525,50.6809107408018,46.0980036297641,20.0420550699771,19.8994206981236,19.1501440586225,0
7956,131.44226381486,77.3348055508873,0.808602230127202,0.978959025470653,355.346,1.69965208910197,0.791774984146813,38.859477124183,37.176219205631,34.7488687782805,21.5278659561071,20.8628002682109,19.6491227569749,0
2213,57.2266506662507,55.3635128542281,0.253089650680864,0.796043165467626,246.469,1.03365281059618,0.457790390253398,94.3967464979666,81.3104383190239,52.2806145503841,16.8689188570673,17.1284073031526,17.9522515470258,0
10695,140.980931356237,100.602090732769,0.700567122590686,0.935777408347187,427.09,1.40137178391975,0.73680378334589,39.2176718092567,38.8372136512389,36.6796633941094,20.8403840298337,20.6292437903337,19.7312230716673,0
101,49.2181440050533,11.8650968099756,0.970507332705136,0.278236914600551,100.061,4.14814516841305,0.12676564195235,120.940594059406,106.425742574257,86.6039603960396,12.1242086605091,11.4169580315016,11.5698567043164,0
3377,82.271524827429,54.7977279581557,0.745898643721738,0.930815876515987,225.967,1.50136744520234,0.831095412303194,116.431151909979,92.5996446550192,67.3156647912348,16.0925404661581,14.7792276047861,14.6942526458902,0
1456,109.508383891746,70.5493001949245,0.76482632391988,0.292076228686058,621.531,1.55222494892479,0.0473637030370462,135.413461538462,110.909340659341,80.4429945054945,10.2411841613506,9.15382229018553,9.30481413084602,0
6010,96.3437207705734,79.8440118447299,0.559632026270489,0.977712705384741,301.591,1.20664929710609,0.830323981513638,54.0111480865225,52.944925124792,48.9948419301165,24.4804093073064,24.0660832671968,23.4063457453653,0
68,13.6251165065914,10.343178638945,0.650943844976881,0.641509433962264,53.31,1.31730457166126,0.300677833051828,130.573529411765,104.573529411765,70.0735294117647,11.9205281066908,11.9205281066908,11.8022464045262,0
6022,114.18647870953,68.2662136943877,0.801609122262869,0.972545219638243,297.221,1.67266459541344,0.85662675215569,43.5039853869146,41.1107605446695,37.9815675855198,20.921605337477,19.3459536610482,17.6426492223568,0
4068,84.609837309678,61.4552932764032,0.687338280733523,0.980240963855422,235.329,1.37677053999456,0.923081207728909,41.6300393313668,40.903883972468,38.8176007866273,25.1522543911553,24.8819559747301,23.9228364683689,0
17025,212.699575259708,133.952932490579,0.776777387019905,0.77679426928868,735.066,1.58786800187945,0.395953616668614,50.4097503671072,48.3151248164464,44.7298678414097,23.6336803053266,23.3756538087564,22.6192286160226,0
19243,323.230104660007,98.6956549299935,0.952242825373645,0.759992101105845,790.965,3.27501859012212,0.386516564640472,42.4972197682274,40.6553032271475,38.1238372395157,24.2602995648974,23.8978578480125,22.7352658544729,0
8772,127.779763461962,87.8145222225329,0.72643667580122,0.985950320332696,342.617,1.45510970427138,0.939054224933353,41.6996124031008,39.391244870041,37.3717510259918,23.9344996972779,22.0729743157503,20.1740480628926,0
